filename,label
2008_006441.jpg,motorbike
2008_006441.jpg,pottedplant
2008_006441.jpg,person
2008_007987.jpg,tvmonitor
2009_001746.jpg,sofa
2011_001699.jpg,aeroplane
2011_001841.jpg,cat
2009_003151.jpg,bird
2012_003533.jpg,person
2011_000587.jpg,person
2012_003255.jpg,person
2009_003637.jpg,horse
2009_003637.jpg,person
2009_005246.jpg,train
2010_000689.jpg,car
2010_000689.jpg,bus
2010_003380.jpg,horse
2008_007039.jpg,cat
2010_005929.jpg,dog
2008_000756.jpg,aeroplane
2012_000984.jpg,person
2008_001448.jpg,aeroplane
2008_006327.jpg,sheep
2011_003924.jpg,person
2008_000742.jpg,person
2011_004093.jpg,person
2012_000748.jpg,person
2012_003241.jpg,person
2010_001583.jpg,aeroplane
2008_002155.jpg,person
2012_002639.jpg,person
2008_004242.jpg,boat
2008_004242.jpg,person
2012_004248.jpg,person
2011_001855.jpg,dog
2011_000593.jpg,person
2010_005083.jpg,dog
2008_007993.jpg,bicycle
2008_007993.jpg,person
2009_001752.jpg,bus
2011_002384.jpg,bus
2011_002384.jpg,car
2012_001330.jpg,person
2012_002611.jpg,person
2009_002273.jpg,person
2009_002273.jpg,dog
2008_005174.jpg,dog
2008_005174.jpg,person
2009_000464.jpg,person
2009_000464.jpg,bottle
2009_000464.jpg,pottedplant
2008_001312.jpg,person
2008_001312.jpg,bottle
2012_001318.jpg,person
2011_004905.jpg,person
2008_008450.jpg,motorbike
2008_008450.jpg,person
2008_008336.jpg,train
2008_008336.jpg,person
2007_000904.jpg,cow
2007_000904.jpg,person
2007_000904.jpg,horse
2012_000760.jpg,person
2009_004164.jpg,sheep
2008_005612.jpg,car
2008_005612.jpg,person
2009_002515.jpg,horse
2008_003263.jpg,train
2008_003263.jpg,person
2012_002177.jpg,person
2009_004170.jpg,train
2008_002169.jpg,person
2010_000879.jpg,dog
2008_003277.jpg,person
2012_002163.jpg,person
2008_004518.jpg,person
2010_005901.jpg,chair
2010_005901.jpg,diningtable
2008_007011.jpg,train
2008_008322.jpg,sheep
2008_008322.jpg,car
2009_001008.jpg,cat
2008_001460.jpg,pottedplant
2009_000316.jpg,sofa
2009_000316.jpg,chair
2008_001306.jpg,person
2008_007777.jpg,cat
2011_004911.jpg,person
2008_008444.jpg,sofa
2008_008444.jpg,person
2008_003511.jpg,dog
2008_003511.jpg,person
2009_002267.jpg,cat
2009_002267.jpg,car
2012_004274.jpg,person
2008_005160.jpg,dog
2009_004616.jpg,diningtable
2009_004616.jpg,bottle
2010_001756.jpg,dog
2010_001756.jpg,person
2009_004399.jpg,diningtable
2012_003094.jpg,person
2010_000448.jpg,bottle
2010_000448.jpg,person
2010_000448.jpg,chair
2010_000448.jpg,person
2010_000448.jpg,chair
2009_005087.jpg,bicycle
2009_005087.jpg,person
2011_005158.jpg,person
2012_001683.jpg,person
2011_004520.jpg,person
2010_002539.jpg,diningtable
2010_002539.jpg,bottle
2010_002539.jpg,person
2010_004148.jpg,train
2009_001587.jpg,bird
2011_001458.jpg,person
2010_006987.jpg,person
2008_004097.jpg,tvmonitor
2008_004097.jpg,chair
2010_001030.jpg,cat
2010_001030.jpg,person
2008_003920.jpg,person
2008_005389.jpg,train
2008_005389.jpg,person
2011_007029.jpg,person
2010_006993.jpg,person
2010_001024.jpg,aeroplane
2010_001024.jpg,person
2012_004089.jpg,person
2009_003384.jpg,pottedplant
2010_005242.jpg,dog
2011_004534.jpg,person
2008_006694.jpg,car
2009_001593.jpg,bottle
2008_000583.jpg,person
2008_000583.jpg,car
2008_000583.jpg,motorbike
2008_001845.jpg,person
2008_001845.jpg,bottle
2011_002623.jpg,person
2011_004252.jpg,person
2011_000034.jpg,car
2011_000034.jpg,motorbike
2011_005164.jpg,person
2010_002263.jpg,bus
2010_002263.jpg,person
2011_003515.jpg,person
2010_000474.jpg,person
2011_001302.jpg,tvmonitor
2012_003916.jpg,person
2010_000312.jpg,dog
2011_001464.jpg,dog
2011_001464.jpg,sofa
2011_007015.jpg,person
2011_003273.jpg,person
2008_008691.jpg,bicycle
2008_008691.jpg,person
2008_008691.jpg,bicycle
2008_006864.jpg,sofa
2008_006864.jpg,person
2008_006864.jpg,pottedplant
2011_002179.jpg,sofa
2011_002179.jpg,person
2011_002179.jpg,chair
2008_008685.jpg,cow
2009_000869.jpg,dog
2010_004160.jpg,person
2010_004160.jpg,horse
2010_004160.jpg,person
2010_004160.jpg,car
2010_004160.jpg,horse
2010_004160.jpg,person
2008_006870.jpg,dog
2008_006870.jpg,person
2011_001470.jpg,person
2008_003908.jpg,person
2008_003908.jpg,chair
2011_007001.jpg,person
2010_006777.jpg,person
2007_004009.jpg,aeroplane
2010_006011.jpg,cat
2007_003000.jpg,aeroplane
2009_002918.jpg,person
2011_005170.jpg,person
2010_003169.jpg,sofa
2010_005518.jpg,car
2010_005518.jpg,person
2010_005518.jpg,car
2011_004285.jpg,person
2012_001898.jpg,person
2009_005044.jpg,bottle
2008_004732.jpg,cat
2011_006492.jpg,person
2008_002343.jpg,sheep
2010_001795.jpg,dog
2011_000785.jpg,car
2011_000785.jpg,person
2012_003731.jpg,person
2009_003353.jpg,bicycle
2009_003353.jpg,person
2008_002425.jpg,person
2010_006944.jpg,person
2008_004054.jpg,person
2008_004054.jpg,sofa
2008_004054.jpg,chair
2012_001126.jpg,person
2009_000882.jpg,motorbike
2009_000882.jpg,bicycle
2009_000882.jpg,car
2011_002192.jpg,bicycle
2011_002192.jpg,person
2009_001544.jpg,boat
2011_005825.jpg,person
2012_001132.jpg,person
2011_002186.jpg,person
2011_002186.jpg,cat
2011_002186.jpg,sofa
2011_002186.jpg,bottle
2009_000896.jpg,person
2009_000896.jpg,bicycle
2009_000896.jpg,person
2009_000896.jpg,bicycle
2009_000896.jpg,person
2009_000896.jpg,bicycle
2008_000226.jpg,person
2008_000226.jpg,car
2009_001550.jpg,cat
2010_003828.jpg,bottle
2010_003828.jpg,bicycle
2008_006657.jpg,cat
2008_006657.jpg,bottle
2008_006657.jpg,person
2011_003298.jpg,person
2011_000791.jpg,bicycle
2012_003725.jpg,person
2009_003347.jpg,bottle
2009_003347.jpg,person
2010_006788.jpg,person
2011_000949.jpg,person
2008_004040.jpg,person
2008_004040.jpg,bicycle
2008_004040.jpg,person
2007_004948.jpg,pottedplant
2008_004726.jpg,aeroplane
2008_003049.jpg,bird
2011_006486.jpg,person
2008_002357.jpg,person
2010_004821.jpg,bird
2011_002838.jpg,diningtable
2011_002838.jpg,person
2009_000128.jpg,person
2008_000540.jpg,person
2009_001236.jpg,sheep
2012_001654.jpg,person
2009_005078.jpg,motorbike
2009_005078.jpg,person
2008_003061.jpg,car
2008_003061.jpg,person
2008_003061.jpg,car
2008_003061.jpg,person
2009_002717.jpg,sofa
2009_002717.jpg,person
2009_003409.jpg,person
2009_003409.jpg,sofa
2009_004366.jpg,cow
2012_000562.jpg,person
2008_006119.jpg,dog
2010_004809.jpg,bicycle
2010_004809.jpg,person
2008_001676.jpg,dog
2009_000100.jpg,horse
2011_002810.jpg,tvmonitor
2011_002810.jpg,chair
2011_002810.jpg,sofa
2011_002810.jpg,chair
2011_002810.jpg,pottedplant
2008_000568.jpg,person
2008_008134.jpg,bird
2008_007207.jpg,person
2008_007207.jpg,diningtable
2008_008652.jpg,bicycle
2008_008652.jpg,person
2008_007561.jpg,tvmonitor
2008_007561.jpg,chair
2010_003800.jpg,cat
2010_003800.jpg,person
2012_000204.jpg,person
2008_005376.jpg,cat
2008_002419.jpg,person
2008_003707.jpg,person
2011_000961.jpg,dog
2012_003719.jpg,person
2009_004414.jpg,aeroplane
2008_005362.jpg,aeroplane
2012_004076.jpg,person
2011_000975.jpg,aeroplane
2008_003713.jpg,bicycle
2012_002407.jpg,person
2009_000672.jpg,sofa
2009_000672.jpg,chair
2009_000672.jpg,sofa
2009_000672.jpg,chair
2008_001104.jpg,person
2008_001104.jpg,car
2012_000576.jpg,person
2008_008120.jpg,bus
2008_008120.jpg,car
2012_002361.jpg,person
2009_002703.jpg,bottle
2009_002703.jpg,person
2008_003075.jpg,person
2008_003075.jpg,bicycle
2008_005404.jpg,car
2009_002844.jpg,chair
2009_002844.jpg,diningtable
2011_004332.jpg,person
2010_004982.jpg,tvmonitor
2010_004982.jpg,chair
2010_004982.jpg,pottedplant
2008_006092.jpg,car
2010_003035.jpg,tvmonitor
2010_003035.jpg,person
2010_003035.jpg,tvmonitor
2009_001395.jpg,person
2012_001091.jpg,person
2009_000935.jpg,dog
2007_000333.jpg,train
2011_004454.jpg,person
2008_003854.jpg,person
2008_003854.jpg,car
2012_003686.jpg,person
2008_003840.jpg,boat
2008_003840.jpg,person
2011_001538.jpg,bicycle
2011_001538.jpg,person
2011_001538.jpg,bottle
2011_006257.jpg,person
2010_004028.jpg,motorbike
2010_004028.jpg,person
2008_000391.jpg,pottedplant
2011_002031.jpg,pottedplant
2011_002031.jpg,cat
2010_003747.jpg,cat
2010_002459.jpg,horse
2011_004440.jpg,person
2010_005450.jpg,tvmonitor
2011_003449.jpg,person
2008_007398.jpg,cow
2009_002688.jpg,pottedplant
2009_002688.jpg,bottle
2009_002688.jpg,chair
2009_002688.jpg,diningtable
2011_006531.jpg,person
2009_002850.jpg,bottle
2009_002850.jpg,person
2010_001636.jpg,sofa
2010_001636.jpg,person
2007_004627.jpg,train
2008_004849.jpg,diningtable
2008_004849.jpg,person
2012_001913.jpg,person
2008_001919.jpg,person
2008_008083.jpg,boat
2008_008083.jpg,person
2011_005010.jpg,person
2010_004766.jpg,motorbike
2011_001276.jpg,dog
2011_001276.jpg,person
2011_001276.jpg,diningtable
2011_001276.jpg,chair
2010_000500.jpg,cat
2010_000500.jpg,person
2011_007161.jpg,person
2010_006617.jpg,person
2008_003868.jpg,car
2008_003868.jpg,person
2011_001510.jpg,bicycle
2011_001510.jpg,person
2010_000266.jpg,dog
2010_000266.jpg,person
2008_006910.jpg,cat
2011_002019.jpg,cow
2011_002019.jpg,person
2009_000909.jpg,aeroplane
2011_004468.jpg,person
2008_006904.jpg,cow
2010_004014.jpg,car
2011_005762.jpg,person
2007_008747.jpg,bus
2007_008747.jpg,car
2010_006603.jpg,person
2010_000272.jpg,boat
2008_004875.jpg,person
2010_002303.jpg,cat
2010_002303.jpg,person
2010_002303.jpg,chair
2010_002303.jpg,pottedplant
2011_003475.jpg,person
2008_008097.jpg,car
2008_008097.jpg,bicycle
2008_008097.jpg,motorbike
2008_008097.jpg,person
2008_008097.jpg,bus
2008_008097.jpg,car
2007_001763.jpg,cat
2007_001763.jpg,dog
2007_001763.jpg,sofa
2007_001763.jpg,tvmonitor
2010_004772.jpg,boat
2011_002780.jpg,bus
2011_002780.jpg,person
2011_002958.jpg,bicycle
2011_002958.jpg,person
2010_004941.jpg,motorbike
2009_002887.jpg,train
2011_000197.jpg,train
2008_005558.jpg,horse
2008_005558.jpg,person
2009_003541.jpg,sheep
2009_003541.jpg,cat
2007_002281.jpg,car
2007_002281.jpg,person
2008_004646.jpg,aeroplane
2008_004646.jpg,person
2008_004646.jpg,aeroplane
2009_005130.jpg,horse
2010_000299.jpg,bird
2008_004120.jpg,cat
2009_002139.jpg,tvmonitor
2009_002139.jpg,diningtable
2009_002139.jpg,person
2009_002139.jpg,chair
2011_000829.jpg,sheep
2011_000829.jpg,person
2011_006280.jpg,person
2008_002551.jpg,aeroplane
2009_004548.jpg,aeroplane
2009_004548.jpg,person
2008_006737.jpg,sofa
2011_005951.jpg,person
2011_005789.jpg,person
2008_000346.jpg,person
2008_000346.jpg,car
2012_001052.jpg,person
2012_000358.jpg,person
2011_004483.jpg,person
2009_001424.jpg,dog
2012_001046.jpg,person
2010_003784.jpg,dog
2008_004134.jpg,person
2012_003889.jpg,person
2011_006294.jpg,person
2009_003233.jpg,train
2010_001193.jpg,cat
2008_003883.jpg,tvmonitor
2008_003883.jpg,person
2012_003651.jpg,person
2009_002893.jpg,sofa
2009_002893.jpg,person
2009_002893.jpg,dog
2012_003137.jpg,person
2009_003555.jpg,bus
2008_002223.jpg,car
2012_002229.jpg,person
2012_001720.jpg,person
2010_005493.jpg,chair
2010_005493.jpg,person
2010_005493.jpg,diningtable
2008_006045.jpg,chair
2009_004212.jpg,person
2008_005564.jpg,dog
2009_002663.jpg,diningtable
2009_002663.jpg,chair
2009_002663.jpg,tvmonitor
2009_002663.jpg,sofa
2009_002663.jpg,chair
2008_008040.jpg,horse
2008_008040.jpg,person
2011_002964.jpg,person
2009_000074.jpg,motorbike
2009_000074.jpg,person
2008_001702.jpg,chair
2008_001702.jpg,person
2012_000416.jpg,person
2009_000712.jpg,train
2010_003974.jpg,cat
2008_008726.jpg,train
2008_008726.jpg,person
2008_008726.jpg,car
2007_008948.jpg,chair
2007_008948.jpg,tvmonitor
2008_007415.jpg,chair
2009_002105.jpg,bus
2009_002105.jpg,car
2009_002105.jpg,motorbike
2011_000815.jpg,chair
2011_000815.jpg,diningtable
2011_000815.jpg,chair
2008_003673.jpg,aeroplane
2008_003673.jpg,bus
2008_003673.jpg,car
2008_003673.jpg,aeroplane
2012_004116.jpg,person
2008_003667.jpg,tvmonitor
2008_003667.jpg,person
2008_003667.jpg,chair
2009_002111.jpg,chair
2009_002111.jpg,diningtable
2012_004102.jpg,person
2008_002579.jpg,person
2008_005216.jpg,car
2009_004560.jpg,sofa
2009_004560.jpg,dog
2012_000364.jpg,person
2008_001070.jpg,dog
2008_008732.jpg,train
2008_000408.jpg,person
2008_000408.jpg,diningtable
2008_001716.jpg,car
2009_000060.jpg,bus
2009_000060.jpg,car
2009_000060.jpg,person
2011_002970.jpg,tvmonitor
2012_000402.jpg,person
2008_005570.jpg,diningtable
2008_005570.jpg,person
2008_005570.jpg,chair
2009_003569.jpg,cow
2008_003101.jpg,dog
2009_005118.jpg,boat
2008_002948.jpg,sofa
2008_002948.jpg,bicycle
2008_002948.jpg,motorbike
2008_002948.jpg,bicycle
2012_003484.jpg,person
2009_004789.jpg,bus
2011_000430.jpg,dog
2012_002942.jpg,person
2008_001299.jpg,person
2011_004656.jpg,person
2010_005120.jpg,sheep
2011_002227.jpg,bus
2011_002227.jpg,person
2010_003551.jpg,cat
2008_000187.jpg,car
2011_003887.jpg,person
2009_001197.jpg,bus
2009_001197.jpg,car
2010_004558.jpg,bus
2010_004558.jpg,car
2010_002129.jpg,dog
2008_000839.jpg,cat
2008_006290.jpg,cow
2009_000289.jpg,sheep
2010_005646.jpg,person
2010_005646.jpg,boat
2008_004487.jpg,chair
2008_004487.jpg,bottle
2009_003958.jpg,bottle
2011_006727.jpg,person
2010_001434.jpg,sofa
2010_001434.jpg,chair
2011_000342.jpg,boat
2011_000342.jpg,person
2008_004493.jpg,person
2011_006733.jpg,person
2007_006232.jpg,aeroplane
2012_000827.jpg,person
2010_003223.jpg,cat
2011_002555.jpg,horse
2011_002555.jpg,person
2010_005652.jpg,cat
2010_005134.jpg,dog
2007_007892.jpg,person
2012_001287.jpg,person
2008_000193.jpg,car
2008_000193.jpg,person
2009_004945.jpg,sheep
2012_002956.jpg,person
2008_002784.jpg,bird
2007_009897.jpg,cow
2011_005574.jpg,person
2011_001712.jpg,bird
2010_000702.jpg,cat
2011_005212.jpg,person
2008_008281.jpg,bus
2008_008281.jpg,car
2008_000805.jpg,aeroplane
2010_004570.jpg,bird
2011_003677.jpg,person
2008_000811.jpg,person
2008_000811.jpg,motorbike
2010_001408.jpg,person
2010_001408.jpg,train
2011_001060.jpg,train
2011_001060.jpg,person
2010_000716.jpg,dog
2009_004979.jpg,pottedplant
2009_004979.jpg,diningtable
2009_004979.jpg,chair
2009_004979.jpg,diningtable
2009_004979.jpg,chair
2008_002960.jpg,person
2008_002960.jpg,diningtable
2008_002960.jpg,person
2011_000418.jpg,horse
2010_005108.jpg,cat
2009_001801.jpg,person
2009_001801.jpg,bird
2009_001801.jpg,person
2011_003111.jpg,aeroplane
2010_002667.jpg,train
2010_003579.jpg,cat
2010_003579.jpg,chair
2010_004216.jpg,dog
2010_004216.jpg,person
2010_003592.jpg,aeroplane
2010_002854.jpg,bird
2008_000144.jpg,motorbike
2008_000144.jpg,person
2012_003447.jpg,person
2010_001385.jpg,cat
2010_001385.jpg,person
2010_001385.jpg,chair
2012_004328.jpg,person
2008_002753.jpg,person
2008_005982.jpg,bicycle
2009_003743.jpg,motorbike
2009_003743.jpg,car
2008_002035.jpg,person
2012_003321.jpg,person
2011_000395.jpg,person
2012_000628.jpg,person
2008_006253.jpg,bicycle
2008_006253.jpg,person
2011_003844.jpg,person
2009_001154.jpg,bottle
2009_001154.jpg,person
2009_001154.jpg,chair
2008_000622.jpg,person
2011_002582.jpg,bird
2011_003688.jpg,person
2008_000636.jpg,person
2008_000636.jpg,sofa
2009_001140.jpg,motorbike
2009_001140.jpg,person
2011_003850.jpg,person
2010_005849.jpg,motorbike
2008_004450.jpg,cow
2009_002449.jpg,boat
2010_006398.jpg,person
2010_000931.jpg,tvmonitor
2010_000931.jpg,person
2008_002021.jpg,person
2009_003757.jpg,bus
2011_006928.jpg,person
2009_004038.jpg,cat
2012_003453.jpg,person
2012_002995.jpg,person
2007_004380.jpg,motorbike
2007_004380.jpg,person
2011_001921.jpg,person
2009_003031.jpg,car
2009_004986.jpg,car
2012_001244.jpg,person
2010_002840.jpg,train
2008_005000.jpg,motorbike
2008_005000.jpg,person
2009_003019.jpg,boat
2009_003019.jpg,person
2011_001909.jpg,person
2012_002765.jpg,person
2008_007617.jpg,person
2008_007617.jpg,chair
2008_007617.jpg,person
2008_007617.jpg,chair
2008_007617.jpg,diningtable
2011_004871.jpg,person
2008_008524.jpg,tvmonitor
2008_008524.jpg,sofa
2008_008524.jpg,person
2010_002868.jpg,bus
2012_000172.jpg,person
2008_006509.jpg,pottedplant
2008_001500.jpg,car
2009_000276.jpg,motorbike
2011_003878.jpg,person
2008_007171.jpg,car
2008_007171.jpg,person
2008_008242.jpg,bird
2008_004478.jpg,person
2008_002009.jpg,person
2008_002009.jpg,pottedplant
2011_006900.jpg,person
2012_002017.jpg,person
2009_002475.jpg,bottle
2008_003303.jpg,cat
2011_006914.jpg,person
2009_004004.jpg,person
2012_003309.jpg,person
2012_000600.jpg,person
2008_001514.jpg,bird
2008_007165.jpg,cat
2010_005875.jpg,car
2010_005875.jpg,person
2008_008530.jpg,bicycle
2008_008530.jpg,person
2009_000504.jpg,cat
2008_001272.jpg,person
2012_000166.jpg,person
2012_004300.jpg,person
2012_002771.jpg,person
2008_008257.jpg,bird
2010_005874.jpg,dog
2008_007164.jpg,cat
2009_004005.jpg,chair
2009_002474.jpg,person
2008_003302.jpg,bus
2012_002016.jpg,person
2009_002312.jpg,person
2009_002312.jpg,car
2008_003464.jpg,person
2007_002914.jpg,diningtable
2007_002914.jpg,person
2009_004763.jpg,dog
2009_004763.jpg,tvmonitor
2008_005015.jpg,dog
2007_009841.jpg,person
2007_009841.jpg,horse
2009_000505.jpg,pottedplant
2009_000505.jpg,person
2009_000505.jpg,sofa
2008_008531.jpg,pottedplant
2011_004864.jpg,person
2012_001279.jpg,person
2008_001267.jpg,cat
2009_000511.jpg,person
2009_000511.jpg,cat
2007_007878.jpg,cat
2007_007878.jpg,person
2008_008525.jpg,motorbike
2011_004870.jpg,person
2012_002764.jpg,person
2009_002306.jpg,boat
2009_003018.jpg,bus
2012_004315.jpg,person
2008_005001.jpg,pottedplant
2008_005001.jpg,person
2008_005001.jpg,pottedplant
2008_005767.jpg,chair
2010_000918.jpg,bird
2008_003316.jpg,horse
2008_003316.jpg,person
2009_002460.jpg,dog
2012_002002.jpg,person
2008_004479.jpg,person
2010_005860.jpg,car
2010_005860.jpg,bicycle
2010_005860.jpg,pottedplant
2011_003879.jpg,person
2008_001501.jpg,person
2009_000277.jpg,bottle
2009_000277.jpg,person
2011_000380.jpg,person
2009_003756.jpg,dog
2009_002448.jpg,aeroplane
2008_005997.jpg,bird
2012_001523.jpg,person
2010_005848.jpg,bicycle
2008_001529.jpg,boat
2008_001529.jpg,person
2011_003689.jpg,person
2008_006520.jpg,cat
2009_000539.jpg,dog
2009_000539.jpg,person
2007_007688.jpg,motorbike
2010_002841.jpg,car
2008_000151.jpg,aeroplane
2009_001627.jpg,pottedplant
2011_004858.jpg,person
2012_001245.jpg,person
2008_003458.jpg,boat
2009_004987.jpg,motorbike
2009_004987.jpg,person
2008_002746.jpg,car
2008_002746.jpg,person
2011_001920.jpg,diningtable
2011_001920.jpg,person
2010_001390.jpg,dog
2010_001390.jpg,sofa
2012_002758.jpg,person
2009_004993.jpg,sofa
2009_004993.jpg,tvmonitor
2012_004329.jpg,person
2008_002752.jpg,motorbike
2008_002752.jpg,person
2008_006534.jpg,pottedplant
2011_004694.jpg,person
2009_001633.jpg,bus
2008_000145.jpg,tvmonitor
2008_000145.jpg,bottle
2010_002855.jpg,cat
2010_002855.jpg,person
2008_008519.jpg,aeroplane
2008_008519.jpg,person
2011_002583.jpg,horse
2009_001155.jpg,tvmonitor
2009_001155.jpg,person
2008_000623.jpg,person
2010_005684.jpg,motorbike
2010_005684.jpg,person
2008_004445.jpg,chair
2008_004445.jpg,pottedplant
2008_004445.jpg,chair
2008_005968.jpg,train
2009_003971.jpg,bicycle
2011_001061.jpg,person
2010_000717.jpg,person
2010_000717.jpg,horse
2007_008222.jpg,dog
2010_002100.jpg,person
2011_002568.jpg,bird
2008_008294.jpg,aeroplane
2011_005561.jpg,person
2009_001800.jpg,diningtable
2009_001800.jpg,chair
2010_002666.jpg,bird
2010_005109.jpg,dog
2008_007819.jpg,dog
2010_006400.jpg,person
2011_000419.jpg,cat
2011_001707.jpg,pottedplant
2011_001707.jpg,person
2011_001707.jpg,bottle
2008_002961.jpg,bird
2010_000071.jpg,horse
2011_006068.jpg,person
2010_006414.jpg,person
2010_000065.jpg,bicycle
2011_001713.jpg,pottedplant
2011_001713.jpg,sofa
2007_005074.jpg,boat
2007_005074.jpg,car
2007_005074.jpg,bird
2008_000804.jpg,aeroplane
2011_003662.jpg,person
2011_005213.jpg,person
2009_003965.jpg,sofa
2009_003965.jpg,person
2009_003965.jpg,bottle
2010_006372.jpg,person
2008_006285.jpg,cat
2010_003222.jpg,dog
2011_002554.jpg,tvmonitor
2011_002554.jpg,person
2011_002554.jpg,sofa
2012_000826.jpg,person
2011_003892.jpg,person
2008_005954.jpg,chair
2008_005954.jpg,diningtable
2008_005954.jpg,tvmonitor
2008_005954.jpg,chair
2008_005954.jpg,pottedplant
2008_005954.jpg,sofa
2008_004492.jpg,sofa
2008_004492.jpg,chair
2008_004492.jpg,tvmonitor
2008_004492.jpg,person
2007_002055.jpg,dog
2007_002055.jpg,person
2007_002055.jpg,sofa
2010_001435.jpg,cat
2011_000343.jpg,horse
2009_003795.jpg,person
2009_003795.jpg,bottle
2009_003795.jpg,diningtable
2009_003795.jpg,sofa
2012_002957.jpg,person
2012_003491.jpg,person
2009_004944.jpg,aeroplane
2011_006054.jpg,person
2008_000192.jpg,bird
2012_001286.jpg,person
2012_000198.jpg,person
2008_007825.jpg,car
2010_002896.jpg,train
2011_002226.jpg,person
2009_001828.jpg,dog
2011_003138.jpg,person
2011_004657.jpg,person
2008_007831.jpg,pottedplant
2008_002791.jpg,person
2008_002791.jpg,bottle
2012_002943.jpg,person
2010_001347.jpg,cat
2011_006726.jpg,person
2010_001421.jpg,dog
2008_005798.jpg,pottedplant
2008_005798.jpg,dog
2009_003781.jpg,bus
2009_003781.jpg,car
2010_005647.jpg,cat
2009_000288.jpg,car
2009_000288.jpg,person
2009_000288.jpg,car
2010_002128.jpg,motorbike
2010_002128.jpg,person
2010_003236.jpg,tvmonitor
2010_004559.jpg,bird
2010_004559.jpg,person
2009_001196.jpg,horse
2011_003886.jpg,person
2009_001419.jpg,cat
2010_003961.jpg,dog
2010_003961.jpg,person
2008_001071.jpg,cat
2011_005978.jpg,person
2012_000365.jpg,person
2008_005217.jpg,pottedplant
2009_004561.jpg,bicycle
2009_004561.jpg,chair
2012_004103.jpg,person
2008_002578.jpg,person
2009_002110.jpg,tvmonitor
2009_002110.jpg,person
2009_002110.jpg,tvmonitor
2009_002110.jpg,person
2011_000800.jpg,person
2012_002572.jpg,person
2010_006819.jpg,person
2009_005119.jpg,cat
2012_002214.jpg,person
2008_003100.jpg,boat
2008_003100.jpg,person
2010_001810.jpg,motorbike
2010_001810.jpg,person
2009_002676.jpg,train
2009_002676.jpg,car
2009_004207.jpg,motorbike
2010_004968.jpg,cat
2008_006078.jpg,chair
2008_006078.jpg,sofa
2008_006078.jpg,person
2008_001717.jpg,car
2011_002971.jpg,chair
2011_002971.jpg,sofa
2011_002971.jpg,person
2008_008055.jpg,train
2011_002965.jpg,sofa
2011_002965.jpg,chair
2012_001709.jpg,person
2012_002200.jpg,person
2009_002662.jpg,boat
2008_003114.jpg,cat
2009_004213.jpg,train
2009_004213.jpg,person
2009_004213.jpg,train
2012_003678.jpg,person
2012_004117.jpg,person
2009_002104.jpg,cat
2008_003672.jpg,person
2012_000371.jpg,person
2012_003650.jpg,person
2008_003882.jpg,person
2010_001192.jpg,sofa
2010_001192.jpg,person
2009_003232.jpg,horse
2011_006295.jpg,person
2012_003888.jpg,person
2008_004135.jpg,person
2010_006825.jpg,person
2012_001047.jpg,person
2011_004482.jpg,person
2008_006722.jpg,dog
2008_006722.jpg,person
2010_004954.jpg,cat
2010_005492.jpg,cat
2009_001343.jpg,tvmonitor
2009_001343.jpg,sofa
2008_000435.jpg,diningtable
2008_000435.jpg,person
2008_008069.jpg,bicycle
2008_008069.jpg,person
2008_008069.jpg,car
2011_002795.jpg,person
2012_002228.jpg,person
2008_004653.jpg,dog
2009_003554.jpg,tvmonitor
2009_003554.jpg,chair
2008_002222.jpg,train
2008_002222.jpg,person
